179,Cicer arietinum,,85113,851,85113-851,,Chickpea/Garbanz o,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
18,Sphenostylis stenocarpa,,93024,931,93024-931,,African Yam Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
180,Cicer arietinum,,85114,851,85114-851,,Chickpea/Garbanz o,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
181,Cicer arietinum,,89022,891,89022-891,,Chickpea/Garbanz o,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
182,Cicer arietinum,,94009,941,94009-941,,Chickpea/Garbanz o,,,01-01-1996,95%,ECHO-US,FLORIDA,Fabaceae,,
183,Cucurbita ficifolia,,97062,971A,97062-971A,,Chilacoyote,,White Skin,07-21-1997,80%,ECHO-US,FLORIDA,Cucurbitaceae,,
184,Capsicum annuum,,97093,971,97093-971,,Chili Pepper,,PBC 534,,0%,ECHO-US,FLORIDA,Solanaceae,,
185,Capsicum annuum,,97091,971,97091-971,,Chili Pepper,,PBC 973,,0%,ECHO-US,FLORIDA,Solanaceae,,
186,Capsicum annuum,,98114,981,98114-981,,Chili Pepper,,Waialua,06-01-2001,90%,ECHO-US,FLORIDA,Solanaceae,,
187,Melia azederach,,08013,081D,08013-081D,,China Berry,,,,0%,ECHO-US,FLORIDA,Meliaceae,,
188,Brassica oleracea var.  alboglabra,,05047,051A,05047-051A,,Chinese Broccoli,,Blue Star,03-23-2007,90%,ECHO-US,FLORIDA,Brassicaceae,,
189,Sapium sebiferum,,84002,841,84002-841,,Chinese Tallow  Tree,,,,0%,ECHO-US,FLORIDA,Euphorbiaceae,,
19,Sphenostylis stenocarpa,,93025,931,93025-931,,African Yam Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
190,Sapium sebiferum,,96016,961,96016-961,,Chinese Tallow  Tree,,,,0%,ECHO-US,FLORIDA,Euphorbiaceae,,
191,Sapium sebiferum,,96080,961E,96080-961E,,Chinese Tallow  Tree,,,06-26-1998,0%,ECHO-US,FLORIDA,Euphorbiaceae,,
192,Crotalaria longirostrata,,97160,971,97160-971,,Chipilin,,,05-01-2002,20%,ECHO-US,FLORIDA,Fabaceae,,
193,Crotalaria longirostrata,,98046,981,98046-981,,Chipilin,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
194,Crotalaria longirostrata,,98069,981,98069-981,,Chipilin,,,08-01-2001,45%,ECHO-US,FLORIDA,Fabaceae,,
195,Crotalaria mayapurensis,,98037,981,98037-981,,Chipilin,,,10-01-2002,40%,ECHO-US,FLORIDA,Fabaceae,,
196,Cucurbita sp.,,99048,991D,99048-991D,,Choco Squash,,,,0%,ECHO-US,FLORIDA,Cucurbitaceae,,
197,Lathyrus nigrivalvis,,91056,A1,91056-A1,,Choreque,,,05-01-2000,25%,ECHO-US,FLORIDA,Fabaceae,,
198,Brassica parachinensis,,00014,001,00014-001,,Choy Sum,,Malaysian,06-01-2001,100%,ECHO-US,FLORIDA,Brassicaceae,,
199,Solanum sessiliflorum,,90048,901,90048-901,,Cocona,,,,0%,ECHO-US,FLORIDA,Solanaceae,,
2,Astronium graveolens,,08061,081A,08061-081A,,"""Ron-ron""",,,,0%,ECHO-US,FLORIDA,Anacardiaceae,,
20,Sesbania grandiflora,,82073,821,82073-821,,Agati Sesban,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
200,Coffea caneohora,,99011,991D,99011-991D,,Coffee,,Van Paca,,0%,ECHO-US,FLORIDA,Rubiaceae,,
201,Coffea sp.,,97076,971,97076-971,,Coffee,,Catimore,,0%,ECHO-US,FLORIDA,Rubiaceae,,
202,Coffea sp.,,97075,971,97075-971,,Coffee,,Caturra,,0%,ECHO-US,FLORIDA,Rubiaceae,,
203,Coffea sp.,,97077,971,97077-971,,Coffee,,Pacas,,0%,ECHO-US,FLORIDA,Rubiaceae,,
204,Brassica oleracea var.  viridis,,09051,091A,09051-091A,,Collards,,Fodroslevelu  Takarmanykel,,0%,ECHO-US,FLORIDA,Brassicaceae,,
205,Brassica oleracea var.  viridis,,01064,012A,01064-012A,,Collards,,Georgia  Southern,June 2001,80%,ECHO-US,FLORIDA,Brassicaceae,"Plant grows  2-3' tall, is  erect and  spreading with  many large,  undulated  leaves on a  white stem.   Withstands  cold as well as  heat, and  adverse soil  conditions.  A  high yeilding  hardy type of  excellent  quality when  cooked.",
206,Brassica oleracea var.  viridis,,05033,051A,05033-051A,,Collards,,Vates,02-05-2008,85%,ECHO-US,FLORIDA,Brassicaceae,,
207,Phaseolus vulgaris,,00111,001D,00111-001D,,"Common bean,  Dry",,Anasazi,04-01-2001,30%,ECHO-US,FLORIDA,Fabaceae,,
208,Phaseolus vulgaris,,07050,071D,07050-071D,,"Common bean,  Dry",,Ejote vara  (Red),,0%,ECHO-US,FLORIDA,Fabaceae,,
209,Phaseolus vulgaris,,87135,931,87135-931,,"Common bean,  Dry",,Hopi Red,09-01-1999,100%,ECHO-US,FLORIDA,Fabaceae,,
21,Sesbania grandiflora,,86063,861,86063-861,,Agati Sesban,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
210,Phaseolus vulgaris,,07047,071D,07047-071D,,"Common bean,  Dry",,Tinto rojo,,0%,ECHO-US,FLORIDA,Fabaceae,,
211,Phaseolus vulgaris,,05044,051A,05044-051A,,"Common bean,  Dry",,Tio Canela -  75,09-26-2008,60%,ECHO-US,FLORIDA,Fabaceae,,
212,Phaseolus vulgaris,,03077,031A,03077-031A,,True Red  Cranberry Bean,,,10-19-2004,100%,ECHO-US,FLORIDA,Fabaceae,,
213,Phaseolus vulgaris,,01023,011A,01023-011A,,"Common bean,  Green",,Contender,11-04-2005,80%,ECHO-US,FLORIDA,Fabaceae,,
214,Phaseolus vulgaris,,90052,941,90052-941,,"Common bean,  Nuna/Popping",,,02-01-1999,100%,ECHO-US,FLORIDA,Fabaceae,,
215,Phaseolus vulgaris,,91014,031E,91014-031E,,"Common bean,  Nuna/Popping",,,04-08-2003,70%,ECHO-US,FLORIDA,Fabaceae,,
216,Phaseolus vulgaris,,05063,071E,05063-071E,,"Common bean,  Nuna/Popping",,Peruvian  Black,06-22-2007,100%,ECHO-US,FLORIDA,Fabaceae,,
217,Phaseolus vulgaris,,05062,071E,05062-071E,,"Common bean,  Nuna/Popping",,Peruvian Red,,0%,ECHO-US,FLORIDA,Fabaceae,,
218,Phaseolus vulgaris,,98158,981D,98158-981D,,"Common bean,  Nuna/Popping",,var #1,07-01-1998,90%,ECHO-US,FLORIDA,Fabaceae,,
219,Erythrina poeppigiana,,90021,A1,90021-A1,,Coral  Tree/Mountain  Immortelle,,,06-01-2001,0%,ECHO-US,FLORIDA,Fabaceae,,
22,Sesbania grandiflora,,87097,871,87097-871,,Agati Sesban,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
220,Coriandrum sativum,,04056,041A,04056-041A,,Coriander,,Santo,10-28-2005,60%,ECHO-US,FLORIDA,Apiaceae,,
221,Zea mays,,02008,021A,02008-021A,,Corn/Maize,,Blue,06-27-2003,70%,ECHO-US,FLORIDA,Poaceae,,
222,Zea mays,,01075,011D,01075-011D,,Corn/Maize,,Chico,,0%,ECHO-US,FLORIDA,Poaceae,,
223,Zea mays,,03079,031D,03079-031D,,Corn/Maize,,'Disease  Resistant',09-23-2003,70%,ECHO-US,FLORIDA,Poaceae,,
224,Zea mays,,00069,0001D,00069-0001D,,Corn/Maize,,GT-HID9,,0%,ECHO-US,FLORIDA,Poaceae,,
225,Zea mays,,88019,881,88019-881,,Corn/Maize,,Hawaiian  Supersweet,,0%,ECHO-US,FLORIDA,Poaceae,,
226,Zea mays,,07055,071D,07055-071D,,Corn/Maize,,Hawaiian  Supersweet  #10,,0%,ECHO-US,FLORIDA,Poaceae,,
227,Zea mays,,03076,031A,03076-031A,,Corn/Maize,,Hawaiian  Supersweet  #9,04-14-2009,75%,ECHO-US,FLORIDA,Poaceae,,
228,Zea mays,,89047,011a,89047-011a,,Corn/Maize,,Hawaiian  Supersweet  #9,06-01-2001,100%,ECHO-US,FLORIDA,Poaceae,,
229,Zea mays,,98104,981,98104-981,,Corn/Maize,,Mohave White  Flour,04-01-2001,65%,ECHO-US,FLORIDA,Poaceae,,
23,Sesbania grandiflora,,89013,891,89013-891,,Agati Sesban,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
230,Zea mays,,96079,991A,96079-991A,,Corn/Maize,,Paiute Sweet,09-01-1999,75%,ECHO-US,FLORIDA,Poaceae,,
231,Zea mays,,89054,01,89054-01,,Corn/Maize,,Quality  Protein,04-01-2000,30%,ECHO-US,FLORIDA,Poaceae,,
232,Zea mays,,95033,951,95033-951,,Corn/Maize,,White Sesotho  Flat Soft  Maize,,0%,ECHO-US,FLORIDA,Poaceae,,
233,Zea mays,,04111,041A,04111-041A,,Corn/Maize,,Xtra Tender  1273,10-14-2005,90%,ECHO-US,FLORIDA,Poaceae,,
234,Zea mays,,95034,951,95034-951,,Corn/Maize,,Yellow Flat  Hard Maize,,0%,ECHO-US,FLORIDA,Poaceae,,
235,Zea mays,,97150,971,97150-971,,Corn/Maize,,Yeome Blue  Flower,04-01-2001,100%,ECHO-US,FLORIDA,Poaceae,,
236,Gossypium barbadense,,98176,021E,98176-021E,,Cotton,,Sea Island,08-01-2002,100%,ECHO-US,FLORIDA,Malvaceae,,
237,Gossypium barbadense,,98176,071E,98176-071E,,Cotton,,Sea Island,Apr 2013,70%,ECHO-US,FLORIDA,Malvaceae,,
238,Gossypium hirsutum,,01027,011A,01027-011A,,Cotton,,Nankeen,11-30-2004,80%,ECHO-US,FLORIDA,Malvaceae,,
239,Vigna unguiculata,,87141,871,87141-871,,Cowpea,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
24,Agave schottii,,92034,921,92034-921,,Agave,,,08-01-1995,55%,ECHO-US,FLORIDA,Agavaceae,,
240,Vigna unguiculata,,87142,871,87142-871,,Cowpea,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
241,Vigna unguiculata,,89016,MX1,89016-MX1,,Cowpea,,,06-01-2001,90%,ECHO-US,FLORIDA,Fabaceae,,
242,Vigna unguiculata,,06116,091A,06116-091A,,Cowpea,,Cerocahui,Feb 2013,100%,ECHO-US,FLORIDA,Fabaceae,,
243,Vigna unguiculata,,05035,051D,05035-051D,,Cowpea,,Charleston  Blackeye,May 2012,70%,ECHO-US,FLORIDA,Fabaceae,,$0.01
244,Vigna unguiculata,,06094,061D,06094-061D,,Cowpea,,Ejotero  (Mayo),03-20-2007,80%,ECHO-US,FLORIDA,Fabaceae,,
245,Vigna unguiculata,,06092,061D,06092-061D,,Cowpea,,Mayo  Speckled,03-20-2007,100%,ECHO-US,FLORIDA,Fabaceae,,
246,Vigna unguiculata,,06118,061D,06118-061D,,Cowpea,,"Pima Bajo  ""Tukwupoikam """,,0%,ECHO-US,FLORIDA,Fabaceae,,
247,Vigna unguiculata,,04110,041E,04110-041E,,Cowpea,,Reddish  Brown,08-15-2006,80%,ECHO-US,FLORIDA,Fabaceae,,
248,Vigna unguiculata,,06087,061D,06087-061D,,Cowpea,,Tarahumara,,0%,ECHO-US,FLORIDA,Fabaceae,,
249,Vigna unguiculata,,06100,061D,06100-061D,,Cowpea,,Tarahumara,Feb 2013,100%,ECHO-US,FLORIDA,Fabaceae,,
25,Medicago sativa,,96058,961A,96058-961A,,Alfalfa,,13 R Supreme,08-01-2000,15%,ECHO-US,FLORIDA,Fabaceae,,
250,Vigna unguiculata,,01057,081E,01057-081E,,Cowpea,,U.F.,06-17-2008,85%,ECHO-US,FLORIDA,Fabaceae,,
251,Vigna unguiculata,,06119,061D,06119-061D,,Cowpea,,V01-020,,0%,ECHO-US,FLORIDA,Fabaceae,,
252,Vigna unguiculata,,06119,091E,06119-091E,,Cowpea,,V01-020,,0%,ECHO-US,FLORIDA,Fabaceae,,
253,Vigna unguiculata,,81051,811,81051-811,,Cowpea,,Vining,02-01-2002,100%,ECHO-US,FLORIDA,Fabaceae,,
254,Vigna unguiculata,,97085,031E,97085-031E,,Cowpea,,Zipper Cream,05-09-2006,80%,ECHO-US,FLORIDA,Fabaceae,,
255,Trifolium incarnatum,,02093,991A,02093-991A,,Crimson Clover,,Dixie,10-20-2006,70%,ECHO-US,FLORIDA,Fabaceae,,
256,Cucumis sativus,,98036,981,98036-981,,Cucumber,,Ashley,,0%,ECHO-US,FLORIDA,Cucurbitaceae,,
257,Cucumis sativus,,98097,981,98097-981,,Cucumber,,Bountiful,06-01-2001,100%,ECHO-US,FLORIDA,Cucurbitaceae,,
258,Cucumis sativus,,04050,041A,04050-041A,,Cucumber,,Speedway  (Hybrid),03-22-2005,90%,ECHO-US,FLORIDA,Cucurbitaceae,,
259,Cucumis sp.,,96031,961,96031-961,,Cucumber,,Orange,08-01-2001,90%,ECHO-US,FLORIDA,Cucurbitaceae,,
26,Amaranthus gangeticus,,87020,871,87020-871,,Amaranth,,Firecrop #3,,0%,ECHO-US,FLORIDA,Amaranthaceae,,
260,Cucurbita argyrosperma,,00062,001A,00062-001A,,Cushaw Squash,,Papalote  Ranch,06-01-2001,100%,ECHO-US,FLORIDA,Cucurbitaceae,,
261,Annona reticulata,,97030,961P G,97030-961PG,,Custard Apple,,,06-01-2001,80%,ECHO-US,FLORIDA,Annonaceae,,
262,Acacia torulosa,,98180,981D,98180-981D,,Deep-Gold Wattle,,,02-27-2004,60%,ECHO-US,FLORIDA,Mimosaceae,,
263,Desmodium discolor,,85069,851,85069-851,,Desmodium,,322444,,0%,ECHO-US,FLORIDA,Fabaceae,,
264,Desmodium distortum,,85072,851,85072-851,,Desmodium,,319467,,0%,ECHO-US,FLORIDA,Fabaceae,,
265,Desmodium distortum,,85071,851,85071-851,,Desmodium,,322523,,0%,ECHO-US,FLORIDA,Fabaceae,,
266,Desmodium gyroides,,85075,851,85075-851,,Desmodium,,237954,,0%,ECHO-US,FLORIDA,Fabaceae,,
267,Desmodium intortum,,83047,831,83047-831,,Desmodium,,Greenleaf,,0%,ECHO-US,FLORIDA,Fabaceae,,
268,Desmodium intortum,,94065,941,94065-941,,Desmodium,,Greenleaf,07-01-2001,60%,ECHO-US,FLORIDA,Fabaceae,,
269,Desmodium nicaraguense,,85074,851,85074-851,,Desmodium,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
27,Amaranthus gangeticus,,87031,871,87031-871,,Amaranth,,Flaming  Flower,06-01-2001,65%,ECHO-US,FLORIDA,Amaranthaceae,,
271,Desmodium heterocarpon,,99039,991A,99039-991A,,Desmodium/Begg arweed,,,Sep 2012,25%,ECHO-US,FLORIDA,Fabaceae,,$0.01
272,Anethum graveolens,,04063,041A,04063-041A,,Dill,,Bouquet,Apr 2013,85%,ECHO-US,FLORIDA,Apiaceae,,$0.02
273,Desmanthus virgatus,,86048,8,86048-8,,Dwarf Koa,,,07-01-2000,25%,ECHO-US,FLORIDA,Fabaceae,,
274,Desmanthus virgatus,,03011,031A,03011-031A,,Dwarf Koa,,0103680,,0%,ECHO-US,FLORIDA,Fabaceae,,
275,Desmanthus virgatus,,03010,031A,03010-031A,,Dwarf Koa,,0103819,,0%,ECHO-US,FLORIDA,Fabaceae,,
276,Acacia auriculiformis,,00018,001A,00018-001A,,Earleaf Acacia,,,08-08-2009,55%,ECHO-US,FLORIDA,Mimosaceae,,
278,Albizia lebbeck,,01018,011E,01018-011E,,East Indian  Walnut/Women's  Tongue Tree,,,Mar 2007,70%,ECHO-US,FLORIDA,Mimosaceae,,
279,Albizia lebbeck,,95012,041E,95012-041E,,East Indian  Walnut/Women's  Tongue Tree,,,Jan 2013,30%,ECHO-US,FLORIDA,Fabaceae,,$0.09
28,Amaranthus gangeticus,,87033,871,87033-871,,Amaranth,,Love Lies  Bleeding,,0%,ECHO-US,FLORIDA,Amaranthaceae,,
280,Hibiscus manihot,,89012,891,89012-891,,Edible Hibiscus,,Pele,,0%,ECHO-US,FLORIDA,Malvaceae,,
281,Hibiscus manihot,,90065,901,90065-901,,Edible Hibiscus,,Sunset,,0%,ECHO-US,FLORIDA,Malvaceae,,
282,Solanum scabrum,,09010,091E,09010-091E,,Edible Nightshade,,,03-30-2010,65%,ECHO-US,FLORIDA,Solanaceae,,$0.09
283,Solanum melongena,,02027,021A,02027-021A,,Eggplant,,Bride Purple  Striped,03-04-2005,60%,ECHO-US,FLORIDA,Solanaceae,,
284,Solanum melongena,,06032,061A,06032-061A,,Eggplant,,Charming,01-27-2009,85%,ECHO-US,FLORIDA,Solanaceae,,
285,Solanum melongena,,02028,021A,02028-021A,,Eggplant,,Italian Bi-color  Purple Striped,12-17-2004,60%,ECHO-US,FLORIDA,Solanaceae,,
286,Solanum melongena,,97068,011E,97068-011E,,Eggplant,,Pingtung Long,10-21-2008,50%,ECHO-US,FLORIDA,Solanaceae,,
288,Solanum melongena,,01013,011A,01013-011A,,Eggplant,,Thai Green,10-01-2001,95%,ECHO-US,FLORIDA,Solanaceae,,
29,Amaranthus gangeticus,,87035,8,87035-8,,Amaranth,,Molten Fire,01-01-1995,100%,ECHO-US,FLORIDA,Amaranthaceae,,
290,Solanum melongena,,87004,901,87004-901,,Eggplant,,Yellow,03-01-1999,90%,ECHO-US,FLORIDA,Solanaceae,,
291,Citrullus lanatus ssp.  colocynthoid,,83057,831,83057-831,,Egusi Melon,,,,0%,ECHO-US,FLORIDA,Cucurbitaceae,,
292,Citrullus lanatus ssp.  colocynthoid,,92004,921,92004-921,,Egusi Melon,,,11-01-1996,80%,ECHO-US,FLORIDA,Cucurbitaceae,,
293,Citrullus lanatus ssp.  colocynthoid,,92004,072e,92004-072e,,Egusi Melon,,,06-18-2010,85%,ECHO-US,FLORIDA,,,
294,Phytolacca dodecandra,,89027,891,89027-891,,Endod/Soapberry  Tree,,,,0%,ECHO-US,FLORIDA,Phytolaccaceae,,
295,Enterolobium spp.,,06003,061D,06003-061D,,Enterolobium,,,02-14-2006,30%,ECHO-US,FLORIDA,Fabaceae,,
296,Hibiscus sp.,,81032,941,81032-941,,F1 Cross of False  Roselle and  Roselle,,,10-01-2001,60%,ECHO-US,FLORIDA,Malvaceae,,
297,Hibiscus sp.,,84051,841,84051-841,,F1 Cross of False  Roselle and  Roselle,,,,0%,ECHO-US,FLORIDA,Malvaceae,,
298,Hibiscus sp.,,84107,841,84107-841,,F1 Cross of False  Roselle and  Roselle,,,,0%,ECHO-US,FLORIDA,Malvaceae,,
299,Hibiscus sp.,,87074,871,87074-871,,F1 Cross of False  Roselle and ,,,,0%,ECHO-US,FLORIDA,Malvaceae,,
,,,,,,,Roselle,,,,,,,,,
3,Hyeronima alchorneoides,,08052,081A,08052-081A,,"""Rosita""",,,,0%,ECHO-US,FLORIDA,Euphorbiaceae,,
30,Amaranthus gangeticus,,87034,871,87034-871,,Amaranth,,Sunrise,,0%,ECHO-US,FLORIDA,Amaranthaceae,,
300,Hibiscus sp.,,91072,911,91072-911,,F1 Cross of False  Roselle and  Roselle,,,,0%,ECHO-US,FLORIDA,Malvaceae,,
301,Hibiscus sp.,,93003,931,93003-931,,F1 Cross of False  Roselle and  Roselle,,,07-01-2001,70%,ECHO-US,FLORIDA,Malvaceae,,
302,Vicia faba,,07062,071D,07062-071D,,Faba Bean,,ICARDA-2,09-26-2008,95%,ECHO-US,FLORIDA,Fabaceae,,
303,Vicia faba,,84003,841,84003-841,,Fava Bean,,,12-01-2000,80%,ECHO-US,FLORIDA,Fabaceae,,
304,Foeniculum vulgare,,09053,091A,09053-091A,,Fennel,,Sweet Fennel,,0%,ECHO-US,FLORIDA,Apiaceae,,
305,Stylosanthes guianensis,,06045,061A,06045-061A,,Fine Stem Stylo,,,Nov 2009,60%,ECHO-US,FLORIDA,Fabaceae,,$0.01
306,Tephrosia vogelii,,09042,091A,09042-091A,,Fish Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
307,Tephrosia vogelii,,09043,091A,09043-091A,,Fish Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
308,Tephrosia vogelii,,09044,091A,09044-091A,,Fish Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
309,Tephrosia vogelii,,09045,091A,09045-091A,,Fish Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
31,Amaranthus gangeticus,,87039,8,87039-8,,Amaranth,,Tampala,01-01-1995,67%,ECHO-US,FLORIDA,Amaranthaceae,,
310,Tephrosia vogelii,,09046,091A,09046-091A,,Fish Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
311,Tephrosia vogelii,,09047,091A,09047-091A,,Fish Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
312,Tephrosia vogelii,,63036,631,63036-631,,Fish Bean,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
313,Tephrosia vogelii,,93036,941M,93036-941M,,Fish Bean,,,01-01-1995,80%,ECHO-US,FLORIDA,Fabaceae,,
314,Vigna unguiculata,,92006,922,92006-922,,Forage Cowpea,,ILCA,,0%,ECHO-US,FLORIDA,Fabaceae,,
315,Vigna unguiculata,,92006,923,92006-923,,Forage Cowpea,,ILCA,,0%,ECHO-US,FLORIDA,Fabaceae,,
316,Vigna unguiculata,,92006,041P G,92006-041PG,,Forage Cowpea,,ILCA,10-10-2009,100%,ECHO-US,FLORIDA,Fabaceae,,
317,Eucalyptus tereticornis,,08011,081D,08011-081D,,Forest redgum,,,,0%,ECHO-US,FLORIDA,Myrtaceae,,
318,Atriplex canescens,,89092,891,89092-891,,Fourwing Saltbush,,Texon,,0%,ECHO-US,FLORIDA,Chenopodiaceae,,
319,Setaria italica,,90062,911,90062-911,,Foxtail Millet,,Celestial,06-01-2001,0%,ECHO-US,FLORIDA,Poaceae,,
32,Amaranthus sp.,,87123,871,87123-871,,Amaranth,,,,0%,ECHO-US,FLORIDA,Amaranthaceae,,
320,Cytisus monspessulanus,,91063,911,91063-911,,French Broom,,,03-01-2001,30%,ECHO-US,FLORIDA,Fabaceae,,
321,Solanum sp.,,87003,871,87003-871,,Garden Eggs,,,,0%,ECHO-US,FLORIDA,Solanaceae,,
322,Solanum melanocerasum,,01017,011A,01017-011A,,Garden  Huckleberry,,,10-01-2001,40%,ECHO-US,FLORIDA,Solanaceae,,
324,Gliricidia sepium,,60015,951M,60015-951M,,Gliricidia/Madre de  Cacao,,,05-01-1997,50%,ECHO-US,FLORIDA,Fabaceae,,
325,Gliricidia sepium,,88043,881,88043-881,,Gliricidia/Madre de  Cacao,,,,0%,ECHO-US,FLORIDA,Fabaceae,,
326,Gliricidia sepium,,02054,021A,02054-021A,,Gliricidia/Madre de  Cacao,,Retalhuleu,05-21-2004,100%,ECHO-US,FLORIDA,Fabaceae,,
327,Linum flavum,,09066,091A,09066-091A,,Golden Flax,,,,0%,ECHO-US,FLORIDA,Linaceae,,
328,Linum flavum,,09064,091A,09064-091A,,Golden Flax,,Ames 22582,,0%,ECHO-US,FLORIDA,Linaceae,,
329,Linum flavum,,09065,091A,09065-091A,,Golden Flax,,Ames 23141,,0%,ECHO-US,FLORIDA,Linaceae,,
33,Amaranthus sp.,,87124,871,87124-871,,Amaranth,,,,0%,ECHO-US,FLORIDA,Amaranthaceae,,
330,Linum flavum,,09061,091A,09061-091A,,Golden Flax,,Ames 23142,,0%,ECHO-US,FLORIDA,Linaceae,,
331,Linum flavum,,09062,091A,09062-091A,,Golden Flax,,Ames 8081,,0%,ECHO-US,FLORIDA,Linaceae,,
332,Linum flavum,,09063,091A,09063-091A,,Golden Flax,,Sample #1083,,0%,ECHO-US,FLORIDA,Linaceae,,
333,Cucurbita digitata x C.  palmata,,95002,951M,95002-951M,,Gourd,,Coyote,06-01-2001,10%,ECHO-US,FLORIDA,Cucurbitaceae,,
334,Lagenaria sp.,,06059,061E,06059-061E,,Gourd,,Moccamani  Gourd,Aug 2012,80%,ECHO-US,FLORIDA,Cucurbitaceae,,$0.11
335,Amaranthus hybridus,,97034,001E,97034-001E,,Grain Amaranth,,,Jan 2013,80%,ECHO-US,FLORIDA,Amaranthaceae,"Plant 1/8 inch  deep, thin to 6  inches apart.   Watch for  lodging. Grain  eaten or  ground into  flour. Leaves  eaten as  spinach or  salad.",$0.01
336,Lablab sp.,,97138,971,97138-971,,Green Bean,,Makhon,,0%,ECHO-US,FLORIDA,Fabaceae,,
337,Basella alba,,02107,021A,02107-021A,,Green Malabar  Spinach,,Green Vines,10-10-2005,70%,ECHO-US,FLORIDA,Basellaceae,,
338,Acacia decurrens,,04022,041A,04022-041A,,Green Wattle  Acacia,,,07-23-2004,95%,ECHO-US,FLORIDA,Mimosaceae,,
339,Apios americana,,91064,A1,91064-A1,,"Groundnut, Indian  Potato",,,06-01-1995,0%,ECHO-US,FLORIDA,Fabaceae,,
34,Amaranthus sp.,,89063,902,89063-902,,Amaranth,,,09-01-1995,100%,ECHO-US,FLORIDA,Amaranthaceae,,
340,Apios americana,,98117,981,98117-981,,"Groundnut, Indian  Potato",,1120,,0%,ECHO-US,FLORIDA,Fabaceae,,
341,Apios americana,,98134,981,98134-981,,"Groundnut, Indian  Potato",,1120,,0%,ECHO-US,FLORIDA,Fabaceae,,
342,Apios americana,,98133,981,98133-981,,"Groundnut, Indian  Potato",,1280,,0%,ECHO-US,FLORIDA,Fabaceae,,
343,Apios americana,,98132,981,98132-981,,"Groundnut, Indian  Potato",,1303,,0%,ECHO-US,FLORIDA,Fabaceae,,
344,Apios americana,,98119,981,98119-981,,"Groundnut, Indian  Potato",,1336,,0%,ECHO-US,FLORIDA,Fabaceae,,
345,Apios americana,,98124,981,98124-981,,"Groundnut, Indian  Potato",,1628,,0%,ECHO-US,FLORIDA,Fabaceae,,
346,Apios americana,,98138,981,98138-981,,"Groundnut, Indian  Potato",,1628,,0%,ECHO-US,FLORIDA,Fabaceae,,
347,Apios americana,,98128,981,98128-981,,"Groundnut, Indian  Potato",,1718,,0%,ECHO-US,FLORIDA,Fabaceae,,
348,Apios americana,,98137,981,98137-981,,"Groundnut, Indian  Potato",,1718,,0%,ECHO-US,FLORIDA,Fabaceae,,
349,Apios americana,,98125,981,98125-981,,"Groundnut, Indian  Potato",,1765,,0%,ECHO-US,FLORIDA,Fabaceae,,
35,Amaranthus sp.,,87007,871,87007-871,,Amaranth,,#68- Ghanain,,0%,ECHO-US,FLORIDA,Amaranthaceae,,
350,Apios americana,,98118,981,98118-981,,"Groundnut, Indian ",,1853,,0%,ECHO-US,FLORIDA,Fabaceae,,
,,,,,,,Potato,,,,,,,,,
351,Apios americana,,98121,981,98121-981,,"Groundnut, Indian  Potato",,1878,,0%,ECHO-US,FLORIDA,Fabaceae,,
352,Apios americana,,98122,981,98122-981,,"Groundnut, Indian  Potato",,1909,,0%,ECHO-US,FLORIDA,Fabaceae,,
353,Apios americana,,98129,981,98129-981,,"Groundnut, Indian  Potato",,1943,,0%,ECHO-US,FLORIDA,Fabaceae,,
354,Apios americana,,98127,981,98127-981,,"Groundnut, Indian  Potato",,1980,,0%,ECHO-US,FLORIDA,Fabaceae,,
355,Apios americana,,98136,981,98136-981,,"Groundnut, Indian  Potato",,1982,,0%,ECHO-US,FLORIDA,Fabaceae,,
356,Apios americana,,98126,981,98126-981,,"Groundnut, Indian  Potato",,1985,,0%,ECHO-US,FLORIDA,Fabaceae,,
357,Apios americana,,98130,981,98130-981,,"Groundnut, Indian  Potato",,2008,,0%,ECHO-US,FLORIDA,Fabaceae,,
358,Apios americana,,98120,981,98120-981,,"Groundnut, Indian  Potato",,2011,,0%,ECHO-US,FLORIDA,Fabaceae,,
359,Apios americana,,98135,981,98135-981,,"Groundnut, Indian  Potato",,2013,,0%,ECHO-US,FLORIDA,Fabaceae,,
36,Amaranthus sp.,,87042,8,87042-8,,Amaranth,,All Red,09-01-1995,80%,ECHO-US,FLORIDA,Amaranthaceae,,
